"simulation","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","logitInstOcc","logitDailyOcc","logitSeasonOcc","Initial_InstantBias","Initial_DailyBias","Initial_SeasonBias","ExponentialDecay_success","ExponentialDecay_predicted_asymptote","ExponentialDecay_sse","ExponentialDecay_predicted_yIntercept","MichaelisMenten_success","MichaelisMenten_predicted_asymptote","MichaelisMenten_sse","MichaelisMenten_predicted_yIntercept","AsymptoticRegression_success","AsymptoticRegression_predicted_asymptote","AsymptoticRegression_sse","AsymptoticRegression_predicted_yIntercept","LogisticGrowth_success","LogisticGrowth_predicted_asymptote","LogisticGrowth_sse","LogisticGrowth_predicted_yIntercept","Gompertz_success","Gompertz_predicted_asymptote","Gompertz_sse","Gompertz_predicted_yIntercept","UpperHingeThreshold_success","UpperHingeThreshold_predicted_asymptote","UpperHingeThreshold_threshold","UpperHingeThreshold_sse","UpperHingeThreshold_predicted_yIntercept","ExpDec_DailyBias","MichaelisMenten_DailyBias","AsymptoticRegression_DailyBias","LogisticGrowth_DailyBias","Gompertz_DailyBias","UpperHingeThreshold_DailyBias","ExpDec_SeasonBias","MichaelisMenten_SeasonBias","AsymptoticRegression_SeasonBias","LogisticGrowth_SeasonBias","Gompertz_SeasonBias","UpperHingeThreshold_SeasonBias","ExpDec_InstBias","MichaelisMenten_InstBias","AsymptoticRegression_InstBias","LogisticGrowth_InstBias","Gompertz_InstBias","UpperHingeThreshold_InstBias"
1,0.629289695699983,-0.840242294037083,15,"24Hours",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.530712343643628,-0.203385900305115,-0.347671614590829,TRUE,2.76764265026353,195.48693146346,2.81714599774917,TRUE,2670427.82170314,205.268581603033,2.62718260457929,TRUE,3.48944511477748,202.282154739308,37440.6860823384,TRUE,3230.83939742814,202.838559842449,2.31346158411623,TRUE,23542.854732335,203.182984909323,2.33972646756232,TRUE,3.48943883546161,2,202.281157725562,9.29486325797746,0.0851877556294778,0.144285714285714,0.11467166850126,0.144285714285714,0.144285714285714,0.114671488051687,-0.0590979586562362,0,-0.0296140457844543,0,0,-0.0296142262340269,0.821979317818742,0.810974606871688,0.878383958234457,0.788369760264648,0.790498118991779,0.87829207161598
2,0.902344606850786,-0.696166019469841,15,"24Hours",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.562452280824246,-0.131664156448337,-0.288568918353099,TRUE,0.433368208517288,29.2044041445729,1.4119782417563,TRUE,0.248662930363234,29.4321730866097,1.16447069243192,TRUE,0.706027979438659,26.9267760935927,-33481.6242169471,TRUE,565.605896647616,29.6596146023542,0.868717871897484,TRUE,2.19967143029243,25.3907888602136,2.1996713816216,TRUE,0.706059843628387,2,26.9259047870792,-2.79861465327367,-0.2364175600441,-0.281247862930649,-0.173572342919391,0.156904761904762,0.0571247632366934,-0.17356529262351,-0.393322321948862,-0.438152624835411,-0.330477104824153,0,-0.0997799986680686,-0.330470054528272,0.655098975979071,0.61316531279743,-0.148978800822655,0.555500042971257,0.75124119613747,-0.0915797174726851
1,1.37961348530141,-0.616980870118894,20,"24Hours",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.677312875355888,-0.056785368592855,-0.201071082878569,TRUE,3.25977989568103,245.650382030981,135639.991515912,TRUE,3.47586674666293,244.227382137419,4.18645203662685,TRUE,3.25978371056408,245.651013811561,42237.2332727806,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3.25977871545871,2,245.650091307693,9.52452337798037,0.10730866792923,0.114278964003559,0.107308803776,NA,NA,0.107308625901792,-0.0369770463564839,-0.0300067502821554,-0.0369769105097137,NA,NA,-0.0369770883839222,0.878383958234457,0.863411423756069,0.878383958234457,NA,NA,0.878310925033593
2,0.756939405981443,-0.481211845964198,20,"24Hours",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.531710076369629,-0.162406360902954,-0.319311122807716,TRUE,0.518545260731693,29.5391841540912,1.34921795231301,TRUE,0.437531552716065,29.7814317346371,1.05064828610593,TRUE,0.518546946538164,29.5391841539406,1.34934187883899,TRUE,55.9391095495938,29.976222127946,0.648548793790009,TRUE,37.2082111398778,29.9767892106936,0.644722265958336,TRUE,0.695159110523234,2,27.1021527259594,-2.78771392016851,-0.216287701348675,-0.235424545847717,-0.216287307005165,0.156904761904762,0.156904761904762,-0.175981625902454,-0.373192463253437,-0.392329307752479,-0.373192068909927,0,0,-0.332886387807216,0.645022942740479,0.591920567653047,0.645043211793202,0.507704561374064,0.506841352948445,-0.0909870861520436
1,1.8700529042238,-0.357257290361676,30,"24Hours",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.744848357042,0.0107501130932567,-0.133535601192457,TRUE,-524.786974955149,260.022076224239,4.14889774718313,TRUE,-929328.638945887,260.014634441396,4.14839974086577,TRUE,2.71390601024177,263.036883012001,55280.0968108656,TRUE,3.68111727779209,256.216341084546,3.66210998887481,FALSE,NA,NA,NA,TRUE,1.68251066566852,29,259.976515536541,4.15537723599568,-0.855714285714286,-0.855714285714286,0.082127950344327,0.119710083128361,NA,-0.0124775872266405,-1,-1,-0.0621577639413871,-0.0245756311573535,NA,-0.156763301512355,0.862847351455758,0.862839732501224,0.878383958234457,0.853348549679573,NA,0.862946146196942
2,0.914682756332149,-0.170042632578706,30,"24Hours",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.564978642148716,-0.129137795123867,-0.286042557028629,TRUE,0.707327262590103,31.0077023738406,1.14123790444572,TRUE,280381.607143569,30.5221505294355,0.480516685808268,TRUE,236.098610653547,30.5224558952289,0.480556191414345,TRUE,309.460518224529,30.424413562305,0.478211173043087,TRUE,784.036153277142,30.4361798587153,0.476035767772858,TRUE,0.794238531548044,2,27.8433891831601,-2.88679334119333,-0.173284924293068,0.156904761904762,0.156904761904762,0.156904761904762,0.156904761904762,-0.154354537935525,-0.33018968619783,0,0,0,0,-0.311259299840287,0.60892804642275,0.468891074351176,0.468900401845729,0.468346579632082,0.467832542305667,-0.0961685107630565
1,1.7671121759189,-0.15822955315327,5,"24Hours",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.408368068223931,-0.117806587684944,-0.145901825780182,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4.77989465948485,60.2174558368655,-69109.7722128205,TRUE,5.05286046297678,70.3011813192963,5.04811684494128,TRUE,4.96371690781031,70.8727274357467,4.95085795216549,TRUE,4.78002157508838,2,60.212967377842,-4.87163546324886,NA,NA,0.0197682751794258,0.0217447979416315,0.0211568064815412,0.0197693231354412,NA,NA,-0.00832696291581214,-0.00635044015360642,-0.00693843161369678,-0.00832591495979673,NA,NA,-0.445730105995887,0.54788945088789,0.547242296352821,-0.438127522031565
2,1.95677934849366,-0.391883696083674,5,"24Hours",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.391308170395055,-0.0854826854821795,-0.123816018815513,TRUE,367.248152587093,0.311586320775545,0.797777696271964,FALSE,NA,NA,NA,TRUE,324.663342110012,0.31160313571415,0.797775178891405,TRUE,482.354251083241,0.273626733026825,0.816470039723936,TRUE,914.289084193751,0.279780383954061,0.81297396252328,TRUE,1.63617383323658,5,0.311462057525459,0.797820185070663,0.038333333333333,NA,0.038333333333333,0.038333333333333,0.038333333333333,-0.124653028998482,0,NA,0,0,0,-0.162986362331815,0.204623097440023,NA,0.20462255849335,0.208610703391964,0.207867064570501,0.204632193800654
1,3.31265435214262,0.296085877959387,10,"24Hours",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.519130281260503,-0.0070443746483716,-0.0351396127436095,TRUE,1.5274416211971,81.3251922944232,4.79737861239523,TRUE,-1.29719286030623,81.4730921051705,4.66184486889021,TRUE,3.48105964178831,74.4482216226779,-54085.5368495308,TRUE,309.604369741271,81.4558761166862,4.60349123043832,TRUE,2672.17328260423,81.4840481675247,4.56733927254999,TRUE,3.48116079968761,2,74.4445611594242,-3.57277468784809,-0.150273077461518,-0.757266928866557,-0.00176073431986412,0.028095238095238,0.028095238095238,-0.00175780446179208,-0.178368315556756,-0.785362166961795,-0.0298559724151021,0,0,-0.02985304255703,0.546086072859418,0.544909328004837,-0.445730105995887,0.544352431619754,0.543991088988141,-0.418419101697761
2,1.51874938526803,0.428343122248582,10,"24Hours",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.335478436598181,-0.141312419279054,-0.179645752612387,TRUE,1.67330252854368,0.524692193089334,0.892959866029348,TRUE,2.02903344113734,0.52852448256745,0.901356436014517,TRUE,1.67330964096627,0.524692193296117,0.892965751013714,TRUE,1.6175729271725,0.519701938160818,0.901530219216168,TRUE,1.64056895633683,0.522184899469095,0.898098330525927,TRUE,1.53625265114797,5,0.458579483119261,0.86443430646307,-0.119651029268956,-0.0778548063576356,-0.119650083139082,-0.127206531904791,-0.124054326130939,-0.138747356168266,-0.157984362602289,-0.116188139690969,-0.157983416472415,-0.165539865238124,-0.162387659464272,-0.177080689501599,0.224624796352057,0.226352360072727,0.224626009301721,0.226388050818695,0.225682741459826,0.218710463924821
1,3.01509568401319,0.59018571671368,15,"24Hours",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.507521353067164,-0.0186533028417111,-0.046748540936949,TRUE,2.37618781361912,82.5214095115469,4.78907702959392,TRUE,1.4030330611618,83.0485382529054,4.50489449701251,TRUE,3.18439437500638,77.2806915599474,-41823.0618868742,TRUE,797.737982984331,83.7874205479196,3.98679805911185,TRUE,1702.62692799052,83.8572194490723,3.94508135922642,TRUE,3.1844725550769,2,77.2765732087568,-3.27608644323738,-0.0569113726369809,-0.169240013443661,-0.0116619938727137,0.028095238095238,0.028095238095238,-0.0116590093312565,-0.0850066107322188,-0.197335251538899,-0.0397572319679517,0,0,-0.0397542474264945,0.546018414337251,0.543336009004507,-0.445730105995887,0.536049012108125,0.535287553464784,-0.409329367558751
2,1.41455587495043,0.789739658325338,15,"24Hours",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.31960771959937,-0.157183136277865,-0.195516469611198,TRUE,-227.017798437589,0.73828060618129,1.23019188488101,TRUE,1.71527227167383,0.621259615111211,0.777730483277333,TRUE,1.57298818956056,0.598033210388129,0.824899047666648,TRUE,1.56539498476461,0.587710381815188,0.863196227544129,TRUE,1.56884151437502,0.592640100866447,0.847418389837585,TRUE,1.54023906864364,5,0.51985141401997,0.861776694799293,-0.961666666666667,-0.114147794357732,-0.133457485510223,-0.134540530989447,-0.134048272404214,-0.13816719058788,-1,-0.152481127691065,-0.171790818843556,-0.17287386432278,-0.172381605737547,-0.176500523921213,0.288976346057489,0.200314964334491,0.210399470454784,0.21845219424628,0.215149499784984,0.218155912310587
1,2.91645918207772,0.793932821950369,20,"24Hours",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.502923995359512,-0.023250660549363,-0.0513458986446009,TRUE,2.58348492465951,83.082993607201,4.7717742270163,TRUE,766006.115880081,85.6081354478652,3.45196200595932,TRUE,3.08579969809216,77.943145192161,-40869.2199754059,TRUE,504.374766367239,85.3687961445396,3.5679175536022,TRUE,542.461128039178,85.4188853809925,3.53944733449655,TRUE,3.08585186776632,2,77.9391368846498,-3.17746575592679,-0.0421136572684507,0.028095238095238,-0.015601580567527,0.028095238095238,0.028095238095238,-0.015599400584031,-0.0702088953636887,0,-0.043696818662765,0,0,-0.0436946386792689,0.545875607178014,0.523559492020179,-0.445730105995887,0.526829562714842,0.526059458876562,-0.405707517828345
2,2.11926944820489,0.874466209284258,20,"24Hours",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.407886197218476,-0.0689046586587595,-0.107237991992092,TRUE,3.08819085625092,0.894531470608158,1.14983615845835,TRUE,2.57970485081922,0.891573140217401,1.07230049311107,TRUE,3.08873381595254,0.89453146856543,1.14984741276315,TRUE,29.7554477073253,0.897944052608856,1.20996254581223,TRUE,4.35233606622682,0.897236117220906,1.18507200935699,TRUE,1.87535233412508,20,0.895399298407334,1.18110659806995,-0.00526367398199123,-0.0321227250198122,-0.00524104017629889,0.0383333333332135,0.025620338114,-0.0945902933651349,-0.0435970073153242,-0.0704560583531452,-0.0435743735096319,-1.19459997449667e-13,-0.012712995219333,-0.132923626698468,0.274605178560556,0.260158348989127,0.274607234374091,0.285416511103094,0.280982727940548,0.280270903913137
1,2.59103262255903,1.25165367357123,30,"24Hours",3,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.484552113911631,-0.041622541997244,-0.069717780092482,TRUE,2.7663374408073,84.442522516212,4.71423219352838,TRUE,2.55730618543428,85.7486882092809,4.1976708816922,TRUE,3.04569050366263,78.6264132641326,-39040.3485277713,TRUE,213.148030118496,87.4426343686329,3.16936489556325,TRUE,57.0748955830737,87.4556546931684,3.1594684477978,TRUE,3.04572521109644,2,78.6223044640621,-3.13733909925693,-0.0310753390211643,-0.0438419419621722,-0.0173086537121179,0.028095238095238,0.028095238095238,-0.0173071494331219,-0.0591705771164023,-0.0719371800574101,-0.0454038918073558,0,0,-0.0454023875283599,0.545382833882288,0.539461921882096,-0.445730105995887,0.51393490208341,0.513550082163565,-0.404137044286301
2,1.84021925354147,1.11581946685227,30,"24Hours",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.378098825301196,-0.0986920305760386,-0.137025363909372,TRUE,2.72581257338651,1.38690940386861,1.08383332286377,TRUE,3.76217851753884,1.39002331624024,1.08049987508546,TRUE,2.72581411176719,1.38690940385823,1.08383349922166,TRUE,2.39982179474964,1.3774202351639,1.11362086669003,TRUE,2.51369261586331,1.3825287649099,1.10051532620584,TRUE,2.09204395660296,23,1.2344144668076,1.12744650321787,-0.0231339550583826,0.015627781494164,-0.0231338663107056,-0.0448529532112307,-0.0365705008069481,-0.0715391815002465,-0.0614672883917156,-0.022705551839169,-0.0614671996440386,-0.0831862865445637,-0.0749038341402811,-0.10987251483358,0.262342907629181,0.261712757611021,0.26234294094017,0.267927725689432,0.265480838961791,0.270491541721923
1,2.01676457925231,-2.08589123358368,5,"24Hours",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.760930003297722,0.0268317593489792,-0.117453954936735,TRUE,0.948829142106163,4.56875041774368,12.4138417599804,TRUE,-1.56120680951405,5.00454688880655,14.8443190677354,TRUE,0.949056431512995,4.56875042008129,12.4146166903007,TRUE,835.171430586737,4.85831232616419,10.8120072970249,TRUE,25089.0725365313,4.95434451699621,10.3185246545192,TRUE,1.71921336181012,3,1.72896055803647,9.73460897237113,-0.134834637622605,-0.682240739806762,-0.134788906521387,0.144285714285714,0.144285714285714,-0.00768680108617625,-0.279120351908319,-0.826526454092476,-0.279074620807101,0,0,-0.15197251537189,0.87837989627803,0.878383600802,0.878379899424532,0.878363802615517,0.878350943535402,0.878324762920151
2,0.74903276712919,-1.61646722667983,5,"24Hours",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.529989106637029,-0.164127330635554,-0.321032092540316,TRUE,0.35414106434176,0.382936038903942,-15596.5836849759,TRUE,0.709175512807917,0.495395302282549,-401.793343057293,TRUE,0.354141555457318,0.382937511041702,-14528.7854358022,TRUE,11.114578476879,0.665516848209919,1.800523900715e-10,FALSE,NA,NA,NA,TRUE,0.354133338239091,2,0.382912527592272,-1.5238794017921,-0.255473823361759,-0.17287628540508,-0.25547370435342,0.156889868519271,NA,-0.255475695571445,-0.412378585266521,-0.329781047309842,-0.412378466258182,-1.48933854907662e-05,NA,-0.412380457476207,-0.148978800822655,-0.148978800822655,-0.148978800822655,0.351021199222358,NA,0.0299121671487541
1,1.78770779912107,-1.54989517379369,10,"24Hours",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.735029974245193,0.000931730296449773,-0.143353983989264,TRUE,1.2258660864556,5.84289007212113,13.0554650059187,TRUE,0.25751448193639,7.01562030183322,45.5363724656334,TRUE,1.22586183562349,5.84289007093743,13.0554043108307,TRUE,9147.95048606851,10.1068811964732,8.75764260816971,TRUE,756441.696873201,10.6659701799181,8.33058256692108,TRUE,1.47204207111659,3,3.2506647647652,9.93234600492595,-0.0826200618920343,-0.29168908716536,-0.0826208075719348,0.144285714285714,0.144285714285714,-0.042346713339197,-0.226905776177748,-0.435974801451074,-0.226906521857649,0,0,-0.186632427624911,0.878381819865404,0.878383958234457,0.878381819735612,0.878226728076316,0.878142984729743,0.878335382895341
2,1.01266260877552,-1.10495895659973,10,"24Hours",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.584562101835816,-0.109554335436767,-0.266459097341529,TRUE,0.953270570070322,0.709187216054892,-0.934587784548589,TRUE,1.16140411441238,0.675910634819163,-2.29065951126635,TRUE,0.953261186000749,0.709187216039768,-0.934607768369222,TRUE,0.852357151181327,0.724634077091619,6.11865730687874e-15,FALSE,NA,NA,NA,TRUE,0.844425085463966,6,0.702132730473573,-0.495902958158849,-0.121322797911326,-0.081507481972152,-0.121324682395805,-0.142033863253215,NA,-0.14369886723211,-0.278227559816088,-0.238412243876914,-0.278229444300567,-0.298938625157977,NA,-0.300603629136872,0.133016079308651,-0.0570793045464549,0.133012033126822,0.351021199177347,NA,0.229525169978575
1,15.7999819505755,-1.30992118806227,15,"24Hours",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.878383820781222,0.144285576832479,-1.37453234794194e-07,TRUE,2.70876064517089,194.455340006798,17.4508432691815,FALSE,NA,NA,NA,TRUE,3335.42588413354,201.920744286435,1.68367862941013,TRUE,7236.10433687207,96.5019304827433,2.54673893085471e-10,TRUE,2794992.66872578,96.9454239453243,1.19871238007872e-31,TRUE,2.66728761915433,3,191.092902391104,8.97614956649576,0.0818273289314784,NA,0.144285714285714,0.144285714285714,0.144285714285714,0.0793542566998151,-0.0624583853542356,NA,0,0,0,-0.0649314575858989,0.8783839318593,NA,0.72177498629111,0.378383958298126,0.378383958234457,0.878257585643956
2,0.874635110493673,-0.726729984775374,15,"24Hours",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.556730451098918,-0.137385986173665,-0.294290748078427,TRUE,0.996076223506888,1.09523072671177,-0.949607816033213,TRUE,1.21159727157307,1.09027210255618,-2.21783563096061,TRUE,0.996078512078031,1.09523072673462,-0.949598427203054,TRUE,0.927815187171888,1.1257286220708,2.6686693234968e-13,TRUE,0.929069229334577,1.12525636022246,0,TRUE,0.917168627432755,6,1.11464934749436,-0.542194303048079,-0.112808819814198,-0.0725137922727672,-0.112808369038776,-0.12646341390277,-0.12620882393888,-0.128630395159897,-0.26971358171896,-0.229418554177529,-0.269713130943538,-0.283368175807532,-0.283113585843642,-0.285535157064659,0.129984899357419,-0.0508185627466893,0.129986787858373,0.351021199177412,0.351021199177345,0.218698478430047
1,17.8243763513756,-1.16643482907835,20,"24Hours",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.878383940080483,0.14428569613174,-1.81539735466529e-08,TRUE,4359.79685344427,458.035958940675,-0.705382037543131,FALSE,NA,NA,NA,TRUE,4581.23412915561,458.030579566254,-0.70539202034131,TRUE,12.7921688013833,267.676798882516,2.75285667987618e-124,TRUE,19284.0758431115,382.344837362979,0.631435037457203,TRUE,10.8547977217945,20,457.919129963801,-0.705702003798082,0.144285714285714,NA,0.144285714285714,0.144282931815849,0.144285714285714,0.144266402925698,0,NA,0,-2.78246986551434e-06,0,-1.93113600160943e-05,0.209004001093577,NA,0.209001791799954,0.378383958234457,0.531198739568939,0.208933193062177
2,0.619097377553451,-0.373524060351609,20,"24Hours",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.50103443254287,-0.193082004729713,-0.349986766634475,TRUE,1092.30116835295,132.333335669584,-0.764899655985801,TRUE,3089864.16691942,132.320967040074,-0.764481589046291,TRUE,1013.35165378739,132.334362565341,-0.764934319178835,FALSE,NA,NA,NA,TRUE,113321.855535909,123.543400367553,0.0370682740855425,TRUE,3.11212756247365,19,131.277022755812,-0.824564090498774,0.156904761904762,0.156904761904762,0.156904761904762,NA,0.156904761904762,0.114294994352075,0,0,0,NA,0,-0.0426097675526865,0.16860464356243,0.168695255694513,0.168597131257144,NA,0.360287206721194,0.155816889133991
1,1.47449614079653,-0.395213883902786,30,"24Hours",4,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.692123773811836,-0.0419744701369067,-0.186260184422621,TRUE,4.52811404037308,773.872412148001,2.48107470584178,TRUE,4.88201443366991,777.353719419383,2.99521626917862,TRUE,3.96954057568601,773.843803952668,23.0208834100234,TRUE,4.41682067493521,747.849105506469,4.41340926302416,TRUE,4.61011998374055,772.162852412382,2.13337884267142,TRUE,4.95529273717992,16,743.968535902685,1.42926845734764,0.133600102689751,0.136761038562896,0.12575353482218,0.132357168391823,0.134433129334086,0.137288995938109,-0.0106856115959627,-0.00752467572281756,-0.0185321794635339,-0.0119285458938908,-0.00985258495162833,-0.00699671834760474,0.801188349119346,0.830741503593041,0.878383958133959,0.866415137548546,0.772489304944354,0.685171265591895
2,0.907850202711494,-0.261165614284748,30,"24Hours",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.563581245546789,-0.130535191725794,-0.287439953630556,TRUE,1.59576190216058,152.246010214452,-0.835652731794118,TRUE,1.9087249389133,152.856968532891,-1.35876149031192,TRUE,1.59589056784736,152.246010853782,-0.835090294439733,TRUE,1.62074998402907,151.97968638086,0.0780536866859099,TRUE,1.60366916433219,152.068702269137,0.0060128952453952,TRUE,1.7474090680326,19,150.160609702719,-0.0868784178279376,-0.0116700193581863,0.0277805955074938,-0.0116519866887804,-0.00819670229180847,-0.0105646611830463,0.0085304735454772,-0.168574781262948,-0.129124166397268,-0.168556748593542,-0.16510146419657,-0.167469423087808,-0.148374288359285,0.153472357292317,0.0554628654703466,0.153591030389172,0.370524719952363,0.352524418459633,0.32931524579369
1,1.46400117590789,-0.103877684460085,5,"24Hours",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.366413775529693,-0.159760880379182,-0.18785611847442,TRUE,-1323.76751267931,122.045129365356,15.1418769477273,TRUE,-15890295.0873934,122.012197577562,15.1225186852867,TRUE,-1044.36650725762,122.053763874449,15.1470176656251,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1.94775680853808,4,119.597142251702,16.4251259692827,-0.971904761904762,-0.971904761904762,-0.971904761904762,NA,NA,-0.0967029233538454,-1,-1,-1,NA,NA,-0.124798161449083,0.554269628564167,0.554269623375654,0.554269629925217,NA,NA,0.554269820441289
2,1.66698337066883,-0.157661177336091,5,"24Hours",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.356297400822254,-0.120493455054981,-0.158826788388314,TRUE,1.60775656436963,0.0325846750864551,1.1247085045569,TRUE,1.6573340929805,0.0314419506135463,0.378657666577211,TRUE,1.60775840773189,0.0325846751075502,1.12471246994053,TRUE,1.59333486696765,0.0329045600420614,1.14127398435322,TRUE,1.60101724038435,0.032745236681121,1.13612046546184,TRUE,1.61118216575162,5,0.0332375325941801,1.29907156471185,-0.12856698479261,-0.121786854589249,-0.128566728483196,-0.130581888365037,-0.129506156173349,-0.128091216760386,-0.166900318125943,-0.160120187922582,-0.166900061816529,-0.16891522169837,-0.167839489506682,-0.166424550093719,0.269985240065018,0.108673496892678,0.269985973842041,0.273037656482217,0.27209082912893,0.300802876648084
1,2.14042304722541,0.224978284919652,10,"24Hours",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.449040343692526,-0.0771343122163494,-0.105229550311587,TRUE,0.784257158144274,140.636192824006,17.0574957392955,TRUE,-3.75973141555771,146.505129007886,16.846055676445,TRUE,0.783969932246823,140.636192848108,17.0566969717061,TRUE,13.1282357700116,79.8408162718274,13.1282357700116,FALSE,NA,NA,NA,TRUE,2.02037855219583,4,119.900675226109,16.3732532952414,-0.285307858995986,-0.949144845378578,-0.28536966803522,0.028093249809559,NA,-0.0889846153491617,-0.313403097091223,-0.977240083473816,-0.313464906130458,-1.98828567898879e-06,NA,-0.1170798534444,0.55426985491789,0.554269845714808,0.554269854886656,0.554267905718434,NA,0.554269816524684
2,1.64280883351402,0.479387324997044,10,"24Hours",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.353040962810374,-0.123749893066861,-0.162083226400194,TRUE,2.12852617364255,0.277310010746132,1.19949201379289,TRUE,2.66555764642096,0.278751297318798,1.19916223106193,TRUE,2.12849790827032,0.277310010572657,1.19948441197697,TRUE,2.03092571329478,0.275213140216869,1.21469226001177,TRUE,2.07064096020612,0.276274858685427,1.20774337135245,TRUE,1.91246934296426,9,0.253437495502944,1.28476190444819,-0.0680216548651933,-0.0267032392650515,-0.0680243413379487,-0.0776606329332058,-0.0736499503461611,-0.0903703550623162,-0.106354988198526,-0.0650365725983845,-0.106357674671282,-0.115993966266539,-0.111983283679494,-0.128703688395649,0.283558592460871,0.283499904747089,0.2835572397684,0.286252326411262,0.285023610290263,0.298383456827804
1,2.37652018893741,0.584328474433091,15,"24Hours",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.469289132020325,-0.0568855238885504,-0.0849807619837883,TRUE,1.74782771305041,144.885405071085,17.8024137145861,TRUE,-0.426185778124715,157.6541480877,19.3213516942588,TRUE,1.74806358002911,144.885405705886,17.803943324545,TRUE,9384.56676470897,162.45960844536,14.410830222416,FALSE,NA,NA,NA,TRUE,2.15879098594676,4,120.443891138649,16.2743872711336,-0.120226158334785,-0.576867262523675,-0.120196365580041,0.028095238095238,NA,-0.0754173533596134,-0.148321396430023,-0.604962500618913,-0.148291603675279,0,NA,-0.103512591454851,0.55426987544702,0.554269889941143,0.554269875475383,0.554269342618138,NA,0.554269808473148
