"","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","iteration"
"48",0.226578167572818,-0.0230196325922261,18,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"49",0.226578167556771,-0.0230196325839939,19,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"50",-0.00205672005386057,0.223198344135158,20,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"51",0.332202447913394,-0.0766183124540342,21,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"52",0.341170120277111,-0.100944481110526,22,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"53",0.414171990730474,-0.0567758700701721,23,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"54",0.34528428617056,0.0154628686372533,24,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"55",0.161408229744574,0.240777596939402,25,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"56",0.520753126081268,0.0244752755294982,26,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"57",0.351922922852822,0.146462480432718,27,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"58",0.402534447239687,0.11929057745475,28,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"59",0.471139049410953,0.193395445420539,29,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"60",0.639886714425163,-0.0449907555765862,30,"none",4,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,2
"61",0.752683504001682,-1.20564637495833,1,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,2
"62",0.846156636818282,-0.505200441857459,2,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,2
"63",0.742757375315819,0.145080330084352,3,"none",3,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,2
